danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,duration_ms,time_signature,track_name,artist_name,realkey,preview_url
0.465,0.465,D,-7.792,Major,0.0276,0.612,0.00639,0.223,0.242,140.001,0fokoG1PTmfQr6HrBoKzo1,spotify:track:0fokoG1PTmfQr6HrBoKzo1,210880,4,When You're Small,MGMT,DMajor,4aa02d9a169923d0c013cdabf83ee68ffffba496?cid=774b29d4f13844c495f206cafdad9c86
0.378,0.614,C#,-8.941,Minor,0.0387,0.706,0.00766,0.129,0.481,175.926,1s2oewEkFG9eF9Mq7MyvCV,spotify:track:1s2oewEkFG9eF9Mq7MyvCV,253360,4,Hand It Over,MGMT,C#Minor,4a6f4fefd344ad3502696147ad4ed9211654a110?cid=774b29d4f13844c495f206cafdad9c86
0.37,0.937,A,-3.888,Major,0.0817,0.00684,0.0224,0.203,0.335,149.866,7yAji4t1cAxthnsE3WcsIc,spotify:track:7yAji4t1cAxthnsE3WcsIc,172200,4,Abducted,Cults,AMajor,26d581f13b933e79e1da77c75288aa6e40c7e7fb?cid=774b29d4f13844c495f206cafdad9c86
0.366,0.704,D,-6.758,Major,0.0326,0.122,0.939,0.345,0.495,77.473,0V8jGgK39sLsj2yAHHPigU,spotify:track:0V8jGgK39sLsj2yAHHPigU,203067,4,Go Outside,Cults,DMajor,1e3b03bba8b51f565e9ca12225f6eabc4924abe4?cid=774b29d4f13844c495f206cafdad9c86
0.275,0.575,B,-6.085,Major,0.031,0.000988,0.0,0.0791,0.313,180.016,7qGDHuDnjLdGtM787CgKYK,spotify:track:7qGDHuDnjLdGtM787CgKYK,150373,3,You Know What I Mean,Cults,BMajor,1b843cc86d6fd580e7e6239cabc3e7a7a303f3f1?cid=774b29d4f13844c495f206cafdad9c86
0.654,0.639,C,-4.664,Major,0.0265,0.0383,1.53e-05,0.848,0.684,114.942,6cG3kCfXt4xUm1tTEio958,spotify:track:6cG3kCfXt4xUm1tTEio958,183600,4,Most Wanted,Cults,CMajor,cc4a8138591c00b92e5eb5ae79819b9279253646?cid=774b29d4f13844c495f206cafdad9c86
0.629,0.763,D,-5.945,Major,0.0303,0.149,0.00329,0.152,0.85,118.991,7gkCeRdDXupvyMeFSCqwzf,spotify:track:7gkCeRdDXupvyMeFSCqwzf,186373,4,Walk At Night,Cults,DMajor,a5d77ed1cac5a1d656c0531a1e79b35b07d2339a?cid=774b29d4f13844c495f206cafdad9c86
0.521,0.698,F#,-5.833,Major,0.0295,0.000695,0.0,0.164,0.552,119.986,4HQq8jyGdfRnsIlo5kN69R,spotify:track:4HQq8jyGdfRnsIlo5kN69R,182907,4,Never Heal Myself,Cults,F#Major,566dadbf0bf650168f0591f12ca0fd942bdc6c53?cid=774b29d4f13844c495f206cafdad9c86
0.404,0.958,A#,-3.192,Major,0.0499,3.46e-05,3.63e-06,0.362,0.859,159.977,7D9nXqyXTqvP01ZqUrt2uA,spotify:track:7D9nXqyXTqvP01ZqUrt2uA,199000,4,Oh My God,Cults,A#Major,adc4f9099e80e9e3cb05d67f43c07d018b1e7eb9?cid=774b29d4f13844c495f206cafdad9c86
0.521,0.851,D,-3.235,Major,0.0336,0.0559,0.0,0.267,0.828,130.032,1ELJJCFOUpF210ErvhlVt8,spotify:track:1ELJJCFOUpF210ErvhlVt8,182160,4,Never Saw The Point,Cults,DMajor,0d18ce54b060d3a628672049c51056c888177bba?cid=774b29d4f13844c495f206cafdad9c86
0.289,0.731,C#,-6.866,Minor,0.0554,0.374,0.316,0.292,0.289,113.618,1caFMoQlQyF5JHvfPNe49E,spotify:track:1caFMoQlQyF5JHvfPNe49E,218560,4,Bad Things,Cults,C#Minor,fb801d9ab405f2a0a8592b18eb5ee058bc6d40de?cid=774b29d4f13844c495f206cafdad9c86
0.648,0.91,C#,-3.651,Major,0.0329,0.0192,0.00174,0.183,0.846,126.007,2d2slsrzuaNtBd92W5XKjl,spotify:track:2d2slsrzuaNtBd92W5XKjl,159533,4,Bumper,Cults,C#Major,d906ea3a713403b1ccec3c9b230dd40938c48817?cid=774b29d4f13844c495f206cafdad9c86
0.432,0.56,A,-5.342,Major,0.0336,0.0454,0.00974,0.0866,0.133,115.211,6HSg5UV8pZN0G5QhGKWjlP,spotify:track:6HSg5UV8pZN0G5QhGKWjlP,172360,4,Rave On,Cults,AMajor,90692582fc4d531fa431a3679fd858f65c4017f1?cid=774b29d4f13844c495f206cafdad9c86
0.274,0.0332,F#,-22.448,Major,0.0341,0.957,0.771,0.115,0.139,96.934,5LtIsKctHGXbE1M3U6g7qO,spotify:track:5LtIsKctHGXbE1M3U6g7qO,172920,5,Mellon Collie And The ,The Smashing Pumpkins,F#Major,e183ac78400fbe63045ecb9e1277bed65f940e8c?cid=774b29d4f13844c495f206cafdad9c86
0.277,0.67,F#,-9.381,Major,0.0376,6.28e-05,0.751,0.237,0.217,148.342,7bu0znpSbTks0O6I98ij0W,spotify:track:7bu0znpSbTks0O6I98ij0W,254627,4,"Tonight, Tonight - Rem",The Smashing Pumpkins,F#Major,f0a5c6062c73e8a06e9091271c6fdefe8817c046?cid=774b29d4f13844c495f206cafdad9c86
0.209,0.835,C#,-8.158,Major,0.0569,2.2e-06,0.873,0.191,0.506,117.003,6912SIXb1G9ql3quOxeCaa,spotify:track:6912SIXb1G9ql3quOxeCaa,181533,4,Jellybelly - Remastere,The Smashing Pumpkins,C#Major,61a41648cd3738005138b08e0e82d7fa8446f9db?cid=774b29d4f13844c495f206cafdad9c86
0.438,0.728,G#,-7.105,Major,0.0458,3.49e-05,0.57,0.0509,0.701,128.04,4YFcGTdgmEuw8xTO4XrxbB,spotify:track:4YFcGTdgmEuw8xTO4XrxbB,160173,4,Zero - Remastered 2012,The Smashing Pumpkins,G#Major,05ab443a3bed3f4f82005db0efb64e6f89bc640b?cid=774b29d4f13844c495f206cafdad9c86
0.319,0.654,G#,-7.063,Major,0.0334,7.74e-05,0.895,0.136,0.602,79.598,5INe9EN6cNF6axQ4A4BQfy,spotify:track:5INe9EN6cNF6axQ4A4BQfy,225120,4,Here Is No Why - Remas,The Smashing Pumpkins,G#Major,32adc7d6f5703ffdeafe5940911d753bdd96a06a?cid=774b29d4f13844c495f206cafdad9c86
0.404,0.72,A#,-9.18,Minor,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,6GtX0jaNL8IjVQfrDBx81z,spotify:track:6GtX0jaNL8IjVQfrDBx81z,258467,4,Bullet With Butterfly ,The Smashing Pumpkins,A#Minor,18c781f8d08b96c77412154a46c03224ee3ec462?cid=774b29d4f13844c495f206cafdad9c86
0.579,0.314,C#,-12.589,Major,0.0267,0.0208,0.761,0.111,0.0512,126.746,428dyogxbsqj9U5leQ9why,spotify:track:428dyogxbsqj9U5leQ9why,257267,4,To Forgive - Remastere,The Smashing Pumpkins,C#Major,9f3f7e798562b2e4a64045e2c3fd7765935d0861?cid=774b29d4f13844c495f206cafdad9c86
0.362,0.855,F,-8.806,Minor,0.0743,0.000143,0.83,0.137,0.215,124.359,6W9nK2wPyJklgDVf0AQcPO,spotify:track:6W9nK2wPyJklgDVf0AQcPO,291733,4,An Ode To No One - Rem,The Smashing Pumpkins,FMinor,acf76844e9706efc56c5366e1ecfba0cc9f68167?cid=774b29d4f13844c495f206cafdad9c86
0.514,0.659,F,-10.074,Minor,0.0272,0.000171,0.824,0.11,0.257,95.173,2rBp8ix2ieRutorlsmPf9K,spotify:track:2rBp8ix2ieRutorlsmPf9K,262760,4,Love - Remastered 2012,The Smashing Pumpkins,FMinor,85bf777969502fbd27fe61df5a0ddbd9c9bc0ef6?cid=774b29d4f13844c495f206cafdad9c86
0.4,0.677,G#,-10.971,Major,0.0336,0.000229,0.396,0.119,0.393,183.614,7zwwvrJAWGjfc9wFD3bVzZ,spotify:track:7zwwvrJAWGjfc9wFD3bVzZ,170280,4,Cupid De Locke - Remas,The Smashing Pumpkins,G#Major,3fb800b0fed8066c525af908f5e5e7ed386bbc33?cid=774b29d4f13844c495f206cafdad9c86
0.362,0.409,C#,-14.268,Major,0.0314,0.016,0.742,0.354,0.0448,120.56,2yKrGPtIwsiwv5tGTDgpNd,spotify:track:2yKrGPtIwsiwv5tGTDgpNd,286320,4,Galapogos - Remastered,The Smashing Pumpkins,C#Major,96279889ae477c4ebd767ea884de1ebf11e87f1c?cid=774b29d4f13844c495f206cafdad9c86
0.278,0.686,A#,-8.731,Minor,0.034,7.37e-06,0.822,0.0939,0.334,91.852,6UuGRkwfLwBAfmHktU9GNA,spotify:track:6UuGRkwfLwBAfmHktU9GNA,223920,4,Muzzle - Remastered 20,The Smashing Pumpkins,A#Minor,5166d0b8de39ffe6f2d35a744471c294832fd7d7?cid=774b29d4f13844c495f206cafdad9c86
0.268,0.442,C#,-11.232,Major,0.0316,0.000764,0.765,0.0722,0.0501,111.226,7mNyAFramOVsGZxdRyz4KQ,spotify:track:7mNyAFramOVsGZxdRyz4KQ,561533,4,Porcelina Of The Vast ,The Smashing Pumpkins,C#Major,b21ea35c871283d623c8790989c8eb52d0a4915a?cid=774b29d4f13844c495f206cafdad9c86
0.443,0.176,G#,-18.46,Major,0.0337,0.756,0.845,0.111,0.0717,65.907,72ZZqYFcpdIxC84EYsWjpP,spotify:track:72ZZqYFcpdIxC84EYsWjpP,174107,4,Take Me Down - Remaste,The Smashing Pumpkins,G#Major,d125527774dad9de0519b9ece98c4502687b6d29?cid=774b29d4f13844c495f206cafdad9c86
0.478,0.76,B,-8.875,Major,0.0525,0.000278,0.774,0.331,0.451,113.206,7luW8OHN1fDFj6l0lDTViG,spotify:track:7luW8OHN1fDFj6l0lDTViG,263546,4,Where Boys Fear To Tre,The Smashing Pumpkins,BMajor,b7b512e3001eb645c28c397437b2e74d8ad69573?cid=774b29d4f13844c495f206cafdad9c86
0.401,0.918,G#,-8.204,Minor,0.0694,5.01e-06,0.881,0.365,0.378,108.305,4A0f5CrcOYRVwihIQkcHdP,spotify:track:4A0f5CrcOYRVwihIQkcHdP,252200,4,Bodies - Remastered 20,The Smashing Pumpkins,G#Minor,74387fcd49361ecf64feb1c6254167295c406559?cid=774b29d4f13844c495f206cafdad9c86
0.607,0.333,F#,-12.717,Major,0.0324,0.000968,0.4,0.151,0.0802,126.619,1fPKWu8NKS1ZGHjFZ5QCAs,spotify:track:1fPKWu8NKS1ZGHjFZ5QCAs,250293,4,Thirty-Three - Remaste,The Smashing Pumpkins,F#Major,4ba5ed856523ffd4b1aea56319bfbcacef359649?cid=774b29d4f13844c495f206cafdad9c86
0.244,0.522,G#,-12.076,Major,0.0385,0.247,0.146,0.369,0.149,183.207,0DqjIXjwhDOKVl7ChheeIc,spotify:track:0DqjIXjwhDOKVl7ChheeIc,252533,3,In The Arms Of Sleep -,The Smashing Pumpkins,G#Major,b4d091e0923083b0d5d58f860f1ff1951767c98b?cid=774b29d4f13844c495f206cafdad9c86
0.767,0.787,D#,-9.897,Major,0.0331,0.0163,0.583,0.0513,0.964,126.879,5QLHGv0DfpeXLNFo7SFEy1,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,266200,4,1979 - Remastered 2012,The Smashing Pumpkins,D#Major,8f1751aeb42edfdbbca0f2d3cdf899a2a7a0279e?cid=774b29d4f13844c495f206cafdad9c86
0.231,0.801,G,-11.485,Minor,0.0695,0.0147,0.874,0.605,0.368,127.486,0i5zjBavIn1LsTsh9oh54d,spotify:track:0i5zjBavIn1LsTsh9oh54d,225840,4,Tales Of A Scorched Ea,The Smashing Pumpkins,GMinor,989cf2f8f17f3d0c1e22987fdf1d7c57318502fd?cid=774b29d4f13844c495f206cafdad9c86
0.26,0.483,F,-9.977,Minor,0.031,9.75e-05,0.862,0.0829,0.144,140.713,5W8AYj6e6syodRPzPrJcrb,spotify:track:5W8AYj6e6syodRPzPrJcrb,458293,4,Thru The Eyes Of Ruby ,The Smashing Pumpkins,FMinor,6012c9a436794df3a07406682171a73b1d317058?cid=774b29d4f13844c495f206cafdad9c86
0.623,0.151,C#,-18.534,Major,0.0386,0.844,0.762,0.146,0.271,122.208,4bbdwn07T9xWdZv8siAptT,spotify:track:4bbdwn07T9xWdZv8siAptT,174413,4,Stumbleine - Remastere,The Smashing Pumpkins,C#Major,279a8452dd710498e00f69f5841459ca859fe6ac?cid=774b29d4f13844c495f206cafdad9c86
0.32,0.739,B,-8.375,Major,0.0502,0.000127,0.749,0.21,0.24,114.053,3nnvMbieuZH3L3caIRdpjk,spotify:track:3nnvMbieuZH3L3caIRdpjk,427093,4,X.Y.U. - Remastered 20,The Smashing Pumpkins,BMajor,c984365e96dec8b6b749b98265fbe39807a6e3b0?cid=774b29d4f13844c495f206cafdad9c86
0.636,0.405,C,-11.819,Major,0.0259,0.706,0.36,0.0717,0.377,106.768,4vkcU3UFjYsKuBibmYA3hL,spotify:track:4vkcU3UFjYsKuBibmYA3hL,245253,4,We Only Come Out At Ni,The Smashing Pumpkins,CMajor,7dbf9a26068d4ab75a04bb812c03e555920c2f96?cid=774b29d4f13844c495f206cafdad9c86
0.447,0.533,D,-10.916,Major,0.0309,0.000814,0.504,0.0943,0.387,157.321,3HJLGDGbW7TIVq3hGJz0W9,spotify:track:3HJLGDGbW7TIVq3hGJz0W9,258387,4,Beautiful - Remastered,The Smashing Pumpkins,DMajor,7581dc709a289ce6e1baabf47a47289f30597548?cid=774b29d4f13844c495f206cafdad9c86
0.648,0.252,C#,-13.716,Major,0.0267,0.0198,0.346,0.088,0.451,98.714,6gKUop4OJBuLrkSqRckUNU,spotify:track:6gKUop4OJBuLrkSqRckUNU,211907,4,Lily (My One And Only),The Smashing Pumpkins,C#Major,a889c23fab8479da180b389a058901807e5b2188?cid=774b29d4f13844c495f206cafdad9c86
0.382,0.352,C,-11.76,Major,0.025,0.00919,0.85,0.249,0.108,104.536,56z8HT2VyKL2nTg0Q3URPb,spotify:track:56z8HT2VyKL2nTg0Q3URPb,288120,4,By Starlight - Remaste,The Smashing Pumpkins,CMajor,00926bb753761b0787dde4efc98fd10bea6b584a?cid=774b29d4f13844c495f206cafdad9c86
0.648,0.295,B,-15.026,Major,0.0292,0.811,0.0164,0.0806,0.175,140.062,1VZGj6BcHwbfLxxYlhk8kI,spotify:track:1VZGj6BcHwbfLxxYlhk8kI,264240,4,Farewell And Goodnight,The Smashing Pumpkins,BMajor,057cf8f78bd687bc79cd07f5b8d7b9c5dd0178a1?cid=774b29d4f13844c495f206cafdad9c86
0.182,0.345,F#,-7.679,Major,0.0384,0.102,0.929,0.288,0.124,124.992,2RV7txGGF5WqFYz9epbmMu,spotify:track:2RV7txGGF5WqFYz9epbmMu,161007,4,"Tonight, Tonight - Str",The Smashing Pumpkins,F#Major,82a732d686b79b26535dafe93e1701a8cc2df7fd?cid=774b29d4f13844c495f206cafdad9c86
0.409,0.471,D#,-10.223,Minor,0.0268,0.00149,0.0145,0.0694,0.211,111.477,2E54gkwifDATVOmGfQY141,spotify:track:2E54gkwifDATVOmGfQY141,248825,4,Methusela - Sadlands D,The Smashing Pumpkins,D#Minor,c2db901834c4a459f265f8a9f15e6762b159ef4c?cid=774b29d4f13844c495f206cafdad9c86
0.271,0.859,G#,-7.807,Major,0.113,0.000718,0.342,0.154,0.0792,114.203,0lQ5ayZZT7od5OnKMlWry0,spotify:track:0lQ5ayZZT7od5OnKMlWry0,430947,4,X.Y.U. - Take 11,The Smashing Pumpkins,G#Major,aa5f0305edcec7dc5a99704d207453773a361884?cid=774b29d4f13844c495f206cafdad9c86
0.43,0.887,G#,-8.892,Minor,0.0342,8.54e-06,0.351,0.0562,0.882,127.529,4ZNrLFAiIyaep5a2IjxkIT,spotify:track:4ZNrLFAiIyaep5a2IjxkIT,166773,4,Zero - Synth Mix,The Smashing Pumpkins,G#Minor,e23d204d904bcaf01cd79b5bd0b099c5ee40f304?cid=774b29d4f13844c495f206cafdad9c86
0.307,0.626,D#,-9.535,Minor,0.048,0.157,0.887,0.657,0.408,118.001,76QnFZoJo68WkSmqNG02Hs,spotify:track:76QnFZoJo68WkSmqNG02Hs,261613,5,Feelium - Sandlands De,The Smashing Pumpkins,D#Minor,f000ec84290cb342da19b32b903b262a15a230e6?cid=774b29d4f13844c495f206cafdad9c86
0.451,0.424,G,-9.142,Major,0.0288,0.284,0.0,0.0782,0.577,178.127,2QFrQV9VuecdYbo8Hf3K4G,spotify:track:2QFrQV9VuecdYbo8Hf3K4G,90326,4,Autumn Nocturne - Sadl,The Smashing Pumpkins,GMajor,a40c3d28f5a873905a0ecd9c009fcb0cba980f03?cid=774b29d4f13844c495f206cafdad9c86
0.379,0.557,A,-11.143,Major,0.0324,0.000886,0.818,0.142,0.282,157.341,6ehoCaLV3xQlAwUke4odxD,spotify:track:6ehoCaLV3xQlAwUke4odxD,307587,4,Beautiful - Loop Versi,The Smashing Pumpkins,AMajor,47adc7923c2491dd9adcc2de3406b762958707a8?cid=774b29d4f13844c495f206cafdad9c86
0.614,0.417,D#,-8.812,Minor,0.0268,0.786,0.0,0.256,0.39,110.819,6LsvKn3bsJF3ho6FBOPVC7,spotify:track:6LsvKn3bsJF3ho6FBOPVC7,167107,4,Ugly - Sadlands Demo,The Smashing Pumpkins,D#Minor,8529a34d479db84b65027cf515dd02f1f68d0a8d?cid=774b29d4f13844c495f206cafdad9c86
0.418,0.565,D#,-11.436,Minor,0.0327,2.61e-05,0.636,0.0851,0.629,143.694,44gab1WjFHd9aNp6fqTCLa,spotify:track:44gab1WjFHd9aNp6fqTCLa,192067,4,Ascending Guitars - Sa,The Smashing Pumpkins,D#Minor,9cc882bc52d175e94f21c100fb816e07ddc297ea?cid=774b29d4f13844c495f206cafdad9c86
0.511,0.322,C,-12.758,Major,0.0273,0.0204,0.423,0.0508,0.185,103.442,2BsIFLvt5vQIQ5V8P31trO,spotify:track:2BsIFLvt5vQIQ5V8P31trO,271413,4,By Starlight - Flood R,The Smashing Pumpkins,CMajor,5626f93200d853f426f904a5d68d68e9bc85f435?cid=774b29d4f13844c495f206cafdad9c86
0.463,0.459,E,-10.558,Minor,0.0279,0.435,0.0,0.206,0.576,111.339,2QvNHexljw86Sx88oiCuPg,spotify:track:2QvNHexljw86Sx88oiCuPg,184813,4,Medellia Of The Gray S,The Smashing Pumpkins,EMinor,6c98956dcd570866c192824b5c44e0907a7678a0?cid=774b29d4f13844c495f206cafdad9c86
0.556,0.135,G#,-13.372,Minor,0.0406,0.67,0.844,0.104,0.251,67.289,4fNShDRVbB3tXStdgUGncB,spotify:track:4fNShDRVbB3tXStdgUGncB,226907,4,Lover - Arrangement 1 ,The Smashing Pumpkins,G#Minor,c3006db65638ee358c8f7413625a7ad9eadd56ec?cid=774b29d4f13844c495f206cafdad9c86
0.688,0.498,C#,-8.711,Major,0.027,0.00629,0.257,0.112,0.637,118.622,0YYo6TqKJKwmxQFkmQ4nAS,spotify:track:0YYo6TqKJKwmxQFkmQ4nAS,349367,4,Thru The Eyes Of Ruby ,The Smashing Pumpkins,C#Major,5c390e876446ad2e62e59fd4c9513bd10a6a30ff?cid=774b29d4f13844c495f206cafdad9c86
0.418,0.319,G#,-14.936,Major,0.0294,0.13,0.809,0.118,0.223,96.076,6LILlNhfxeFKPgTfv7SVRI,spotify:track:6LILlNhfxeFKPgTfv7SVRI,230640,3,In The Arms Of Sleep -,The Smashing Pumpkins,G#Major,fbc3ca57bbb14f7288ccb53082b41310d5bcf908?cid=774b29d4f13844c495f206cafdad9c86
0.546,0.242,F#,-10.785,Major,0.0292,0.505,0.295,0.0956,0.286,99.772,67Sq7QVImnrYx3fsJjNCAo,spotify:track:67Sq7QVImnrYx3fsJjNCAo,199133,4,Lily (My One And Only),The Smashing Pumpkins,F#Major,f0ca53ddfec6024c0117e85738b5d65024b50a56?cid=774b29d4f13844c495f206cafdad9c86
0.751,0.715,G#,-8.401,Major,0.0423,0.00561,0.825,0.0794,0.961,123.379,3F3cWAsRhYjqclBTQ6D6yD,spotify:track:3F3cWAsRhYjqclBTQ6D6yD,244747,4,1979 - Sadlands Demo,The Smashing Pumpkins,G#Major,7f441ade1804a81f77e6465cb0e451608955f8cf?cid=774b29d4f13844c495f206cafdad9c86
0.155,0.708,E,-7.574,Major,0.0416,0.0,0.866,0.101,0.544,74.15,3Upc5EgrQBAvQ1YUuK2zuF,spotify:track:3Upc5EgrQBAvQ1YUuK2zuF,185933,4,Glamey Glamey - Sadlan,The Smashing Pumpkins,EMajor,701c2eed0e795fa6c4974d74bb43d0f49552a0a9?cid=774b29d4f13844c495f206cafdad9c86
0.643,0.393,B,-14.014,Minor,0.0344,0.117,0.00309,0.0881,0.849,92.786,7JITVuGo4pQux1zxgX6mZ9,spotify:track:7JITVuGo4pQux1zxgX6mZ9,164413,4,Meladori Magpie - Rema,The Smashing Pumpkins,BMinor,85b675c2dd82d6ce2db87f4fd4365657d02731ca?cid=774b29d4f13844c495f206cafdad9c86
0.446,0.31,G,-12.208,Major,0.0349,0.992,0.881,0.0791,0.191,80.997,5eRJIckZz8y09X3sIEdngU,spotify:track:5eRJIckZz8y09X3sIEdngU,165293,4,Mellon Collie And The ,The Smashing Pumpkins,GMajor,c6ecf575485fcb8e00585a1fc5b308f618e1e3ad?cid=774b29d4f13844c495f206cafdad9c86
0.413,0.625,G,-11.946,Major,0.0342,0.983,0.946,0.0988,0.0679,118.348,5oYVxPifOLi4PccQyeYlJS,spotify:track:5oYVxPifOLi4PccQyeYlJS,234440,4,Galapagos - Instrument,The Smashing Pumpkins,GMajor,5d115938c351b146487f4fcafacd0c25b199d4e1?cid=774b29d4f13844c495f206cafdad9c86
0.466,0.317,C#,-9.661,Major,0.0272,0.522,0.00243,0.21,0.212,140.174,5MuRE115QwB0YZVMW9LEgz,spotify:track:5MuRE115QwB0YZVMW9LEgz,226333,4,To Forgive - Sadlands ,The Smashing Pumpkins,C#Major,1a6bc686d3d3a60302ae5e53770531c423aa1e27?cid=774b29d4f13844c495f206cafdad9c86
0.404,0.608,A#,-8.591,Minor,0.0317,0.76,0.36,0.194,0.311,120.51,3mTzw8eDuDda7v49fvsTkL,spotify:track:3mTzw8eDuDda7v49fvsTkL,274080,4,Bullet With Butterfly ,The Smashing Pumpkins,A#Minor,e64d3ea384d710e321d6716a9fcca6578bd12c10?cid=774b29d4f13844c495f206cafdad9c86
0.519,0.633,G#,-11.708,Major,0.0377,0.028,0.592,0.111,0.146,95.032,5ZK28os7g3H4B52c3nCVu4,spotify:track:5ZK28os7g3H4B52c3nCVu4,252653,4,Set The Ray To Jerry - Vocal Rough,The Smashing Pumpkins,G#Major,b52aabc6823bd7febe3d6d579515a911189b40e9?cid=774b29d4f13844c495f206cafdad9c86
0.238,0.465,F#,-7.568,Major,0.0294,0.0323,0.000184,0.115,0.128,79.305,5xAhQvOVe731NPcRTAnRC8,spotify:track:5xAhQvOVe731NPcRTAnRC8,243560,5,Thirty-Three - Sadlands Demo,The Smashing Pumpkins,F#Major,c71fdfa0a1d8e611d47f3b0f363640cd427a2b9d?cid=774b29d4f13844c495f206cafdad9c86
0.531,0.723,D#,-9.874,Major,0.0299,0.00206,0.824,0.112,0.105,91.894,4BfhstXFgqiq7Vcq4yna91,spotify:track:4BfhstXFgqiq7Vcq4yna91,193120,4,Cupid De Locke - BT 2012 Mix,The Smashing Pumpkins,D#Major,d008b3044228014a1ab46c28d1776d627a557658?cid=774b29d4f13844c495f206cafdad9c86
0.325,0.573,F#,-8.272,Major,0.0332,0.00886,0.136,0.051,0.0674,113.122,43YAjNDYl1KIepYDftyV67,spotify:track:43YAjNDYl1KIepYDftyV67,545853,4,Porcelina Of The Vast Oceans - Live Studio Rough,The Smashing Pumpkins,F#Major,8cc516becbd224e088316f69537048ca3ef48134?cid=774b29d4f13844c495f206cafdad9c86
0.246,0.936,C#,-5.899,Major,0.0593,8.89e-06,0.92,0.0661,0.404,116.183,5FolvEbY5yZhB8zfEeYhvR,spotify:track:5FolvEbY5yZhB8zfEeYhvR,185760,4,Jellybelly - Instrumental/Pit Mix 3,The Smashing Pumpkins,C#Major,50f27eb8317873a5e9bb46fb9d296c49a1c322ff?cid=774b29d4f13844c495f206cafdad9c86
0.26,0.589,C#,-7.006,Major,0.0338,0.000745,0.736,0.114,0.113,91.643,6YY8r6D5kiQ4baGEkz0M2G,spotify:track:6YY8r6D5kiQ4baGEkz0M2G,512760,4,"The Aeroplane Flies High (Turns Left, Looks Right)",The Smashing Pumpkins,C#Major,9842ed2ff6468c6f5c396c325c9bbdfe6b12a19d?cid=774b29d4f13844c495f206cafdad9c86
0.415,0.463,F#,-5.876,Major,0.0305,0.305,0.00129,0.077,0.567,156.501,37R7yKInNuECoQhje7tnmW,spotify:track:37R7yKInNuECoQhje7tnmW,161173,3,Jupiter's Lament - Barbershop Version,The Smashing Pumpkins,F#Major,cb8dc74fa4f8310a1aeab3324697be3b49f971ba?cid=774b29d4f13844c495f206cafdad9c86
0.154,0.498,G#,-8.934,Major,0.0373,0.073,0.829,0.0723,0.246,143.54,6ugHcsk6uc2z7975xpcK2D,spotify:track:6ugHcsk6uc2z7975xpcK2D,158253,3,Bagpipes Drone - Sadlands Demo,The Smashing Pumpkins,G#Major,cb396f4120d0bf833c7a2fa435b810a6498effcd?cid=774b29d4f13844c495f206cafdad9c86
0.29,0.935,F#,-7.409,Major,0.0655,0.000347,0.653,0.114,0.242,149.249,5KahLK67IOhTUSZzW8mb5h,spotify:track:5KahLK67IOhTUSZzW8mb5h,255227,4,"Tonight, Tonight - Band Version Only/No Strings",The Smashing Pumpkins,F#Major,6e38e4383ac1f821281ea14b383a2718e0b41855?cid=774b29d4f13844c495f206cafdad9c86
0.349,0.871,G#,-8.154,Major,0.0558,3.11e-05,0.592,0.28,0.0804,109.058,0yfJtXHvQJJm79lt38yIyq,spotify:track:0yfJtXHvQJJm79lt38yIyq,189000,4,Knuckles - Studio Outtake,The Smashing Pumpkins,G#Major,6877c335cb8deb48e7f1e20b01eececa5ff9ce80?cid=774b29d4f13844c495f206cafdad9c86
0.65,0.736,A,-8.712,Major,0.0257,0.0123,0.639,0.119,0.56,119.035,6Mc4bMZVQb13wayZbUPtuW,spotify:track:6Mc4bMZVQb13wayZbUPtuW,150080,4,Pennies - Remastered 2012,The Smashing Pumpkins,AMajor,f9780c2887d9d400a5e6a19d33a0ff187896584c?cid=774b29d4f13844c495f206cafdad9c86
0.28,0.829,G#,-7.564,Major,0.109,0.00115,0.0869,0.179,0.514,143.357,7IB7onduixoIOHfjuo2zgW,spotify:track:7IB7onduixoIOHfjuo2zgW,231147,4,Here Is No Why - Pumpkinland Demo,The Smashing Pumpkins,G#Major,d04b29d1b5793bca190ec268687b9ae6d8461b41?cid=774b29d4f13844c495f206cafdad9c86
0.365,0.667,C,-7.843,Minor,0.0479,1.41e-06,0.498,0.42,0.16,130.277,2sC1hXh4VTilw8zNERUGuI,spotify:track:2sC1hXh4VTilw8zNERUGuI,176453,4,Blast - Fuzz Version,The Smashing Pumpkins,CMinor,600bfafe4eec0683de5233341069a6ac149da65c?cid=774b29d4f13844c495f206cafdad9c86
0.66,0.271,B,-11.497,Major,0.0296,0.823,6.44e-05,0.537,0.275,115.763,7aoyfVxfSvsqfAjvvKyQah,spotify:track:7aoyfVxfSvsqfAjvvKyQah,177653,4,"Towers Of Rabble - Live At The Double Door, Chicago, IL, 1995",The Smashing Pumpkins,BMajor,445d8a753e129731f4627e233828604e509fa240?cid=774b29d4f13844c495f206cafdad9c86
0.352,0.302,C#,-13.381,Major,0.0303,0.266,9.28e-06,0.0951,0.295,94.558,3XFuPqz7LH9iiMLl4Q8YnN,spotify:track:3XFuPqz7LH9iiMLl4Q8YnN,185587,4,Rotten Apples - BT Mix,The Smashing Pumpkins,C#Major,4886fce0fa6f3389cf7ef2dde2b9b950f01e212e?cid=774b29d4f13844c495f206cafdad9c86
